"","Feature ID","Taxonomy","Consensus","taxon","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","SE4602_J4816","SE4603_J4816","SE4604_J4816","SE4605_J4816","SE4606_J4816","SE4607_J4816","SE4608_J4816","SE4609_J4816","SE4610_J4816","SE4611_J4816","SE4612_J4816","SE4613_J4816","SE4614_J4816","SE4615_J4816","SE4616_J4816","SE4617_J4816","SE4618_J4816","SE4619_J4816","SE4620_J4816","SE4621_J4816","SE4622_J4816","SE4623_J4816","SE4624_J4816","SE4625_J4816","SE4626_J4816","SE4627_J4816","SE4628_J4816","SE4629_J4816","SE4630_J4816","SE4631_J4816","SE4632_J4816","SE4633_J4816","SE4634_J4816","SE4635_J4816","SE4636_J4816","SE4637_J4816","SE4638_J4816","SE4639_J4816","SE4640_J4816","SE4641_J4816","SE4642_J4816","SE4643_J4816","SE4644_J4816","SE4645_J4816","SE4646_J4816","SE4647_J4816","SE4648_J4816"
"689","1d04e80abc475a450295fc467044af07","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Botryobasidiaceae;g__Botryobasidium",0.8,"Botryobasidiaceae","1CB1CCD1-36B9-11D5-9548-00D0592D548C","81744","9","Saprotroph","Undefined Saprotroph-Wood Saprotroph","Probable","Corticioid","NULL","Saprobic, typically on rotten wood (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"690","f9c6c689e15149c34c51167a69a2a225","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__unidentified",0.8,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691","a40ea235699c349749d035f85f200ccf","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae",0.8,"Chaetosphaeriaceae","A2975E8A-801C-4A1F-9099-3C1B24D8A295","82100","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692","2b80fceee6f46c08e73be9931d8c2322","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Polycephalomyces",0.9,"Polycephalomyces","1CB1CA66-36B9-11D5-9548-00D0592D548C","9494","13","Pathotroph","Fungal Parasite","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693","a2ecc7b2fb025493f69b82ad1de4071a","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia",1,"Botryosphaeriaceae","1CB1CCD2-36B9-11D5-9548-00D0592D548C","80530","9","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","NULL","Biotrophic, necrotrophic, or saprobic, especially associated with woody tissue (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694","3bf34a6f48be6bbdd3431664c84ed175","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium",0.7,"Conlarium","D6BCAF6E-D52D-4F22-8340-D7C3DCEAF370","564382","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695","dfa6e87e3e77d44e17574e33315282ef","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae",0.6,"Melanommataceae","1CB1CD60-36B9-11D5-9548-00D0592D548C","80990","9","Saprotroph","Wood Saprotroph","Probable","Microfungus","NULL","Saprobic on wood and bark (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696","55d4bf4a25ecd4e92048c86642ab6e93","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala",0.8,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697","6fc3daff68ae6bf75697752f5b22bf02","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae",0.8,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"698","57e5409cd10bb8bbcdb68b8b247cf2e6","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae",0.7,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"699","9eeede5f5b20890974fbeefed4eee28f","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified",0.7,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"700","aa87df3d65118bdb3cfaa16f6aca04aa","k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Apophysomyces",0.833333333333333,"Apophysomyces","0A3061C7-D4E5-4273-BBD3-BBE4C434776F","20045","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,8,0,0,0,0,0
"701","5f624f66e4a6abd9bce4d6b1bf06c507","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified",0.6,"Myxotrichaceae","1CB1CD78-36B9-11D5-9548-00D0592D548C","81054","9","Saprotroph-Symbiotroph","Ectomycorrhizal-Undefined Saprotroph","Probable","Microfungus","NULL","Many species are cellulolytic, occurring on paper, straw etc. Others are mycorrhizal associated with roots of Ericaceae and Epacridaceae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0
"702","5c97377fb3d855e3bfcf97e2968c809b","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys",0.7,"Bionectriaceae","1CB1CCCB-36B9-11D5-9548-00D0592D548C","82088","9","Pathotroph-Saprotroph","Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph","Probable","Microfungus","NULL","Associated with plant material, especially on wood and herbaceous debris, or with algae, bryophyte or other fungi, rarely pathogenic (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"703","ecb56aa7ce2d598ee2188c9095f0711e","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma",0.9,"Trichoderma","1CB1CC28-36B9-11D5-9548-00D0592D548C","10282","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","Soft Rot","Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"704","bd45e93b4885b00709df912fa130c5b4","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis;s__unidentified",0.6,"Clavariaceae","1CB18368-36B9-11D5-9548-00D0592D548C","80606","9","Saprotroph-Symbiotroph","Lichenized-Undefined Saprotroph","Probable","Clavarioid","NULL","Most species are presumed saprobic on the ground or rotten wood, but many Multiclavula species are lichenized with green algae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"705","e94e62f5c1b92ab4431058a5b0903b69","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__unidentified",0.7,"Leohumicola","FFF3FDAA-784F-41C0-AF4B-12069962ABF7","500248","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"706","2e79e392c5b1d3c119399e26895e8af4","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified",0.7,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"707","760c8600155bcc2e8e73b2809b57841b","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified",0.9,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"708","c181568f8a8e6311278b2292f7716961","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__unidentified;s__unidentified",1,"Dermateaceae","1CB186AD-36B9-11D5-9548-00D0592D548C","80686","9","Pathotroph-Saprotroph","Plant Pathogen-Plant Saprotroph","Probable","Microfungus","NULL","Saprobic or parasitic on herbaceous and woody material (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",4,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709","2d35777ed89d5734adbf4e8b0987cbaa","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma",1,"Trichoderma","1CB1CC28-36B9-11D5-9548-00D0592D548C","10282","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","Soft Rot","Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","20c0184de496e0bcda95b8ff8cdac2d6","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium",1,"Penicillium","1CB1C9C1-36B9-11D5-9548-00D0592D548C","9257","13","Saprotroph","Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph","Highly Probable","Microfungus","Soft Rot","NULL","Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711","c71fdefeb28ffed34cd407f00d727348","k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber;s__unidentified",0.7,"Ramicandelaber","CE97F1AF-A162-4A78-B4EA-64943ABA8370","28497","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712","a31821b2a6b4327704e572310c8b2032","k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium",0.6,"Geminibasidium","5547D936-ED71-4741-AEEA-7B6B1294BA58","801333","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713","b88362f28e3dc90c7f973d7521e52e18","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae",0.6,"Onygenaceae","2FB39228-09C5-4D88-AE38-55FD95273E8C","90950","9","Saprotroph","Dung Saprotroph-Soil Saprotroph","Probable","Microfungus","NULL","Generally saprobic and keratinophilic, in soil or coprophilous, occasionally found on hair or horn (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714","002d5f4e4a1359d8fa673cc32d1cd2be","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae",1,"Agaricaceae","1CB1CCAB-36B9-11D5-9548-00D0592D548C","80434","9","Saprotroph","Undefined Saprotroph","Probable","Agaricoid-Gasteroid-Secotioid","NULL","Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715","ecdb43920de92f6cb22b11a416f4c208","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae",0.9,"Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716","fc6a1801faab684392f145b5a1d1cb75","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__unidentified",1,"Agaricaceae","1CB1CCAB-36B9-11D5-9548-00D0592D548C","80434","9","Saprotroph","Undefined Saprotroph","Probable","Agaricoid-Gasteroid-Secotioid","NULL","Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"717","621965f6dabe3e082f26b986c6721ec1","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified",0.8,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","0be285e92fcbc6e5f12efaa9394476bb","k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae",0.888888888888889,"Orbiliaceae","1CB19716-36B9-11D5-9548-00D0592D548C","81091","9","Saprotroph","Wood Saprotroph","Probable","Microfungus","NULL","Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719","0b197986ab04e7315769a92dde224650","k__Fungi;p__Calcarisporiellomycota;c__Calcarisporiellomycetes;o__Calcarisporiellales;f__Calcarisporiellaceae;g__Calcarisporiella",0.666666666666667,"Calcarisporiella","22B34D5C-7C4F-4EC9-971E-6E1E15A54339","7464","13","Saprotroph","Undefined Saprotroph","Probable","Microfungus","NULL","NULL","De Hoog GS. 1974. In: The genera Blastobotrys, Sporothrix, Calcarisporium and Calcarisporiella gen. Ed. Von Arx JA. Studies in Mycology 7:71-84 ((https://www.studiesinmycology.org/sim/Sim07/index.html))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720","30f0c986831f97320f38df5fc58e2383","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria",0.6,"Chaetosphaeriaceae","A2975E8A-801C-4A1F-9099-3C1B24D8A295","82100","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"721","62f4cd2476052b02fb2f13bb6c4e9f77","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__unidentified",0.6,"Clavariaceae","1CB18368-36B9-11D5-9548-00D0592D548C","80606","9","Saprotroph-Symbiotroph","Lichenized-Undefined Saprotroph","Probable","Clavarioid","NULL","Most species are presumed saprobic on the ground or rotten wood, but many Multiclavula species are lichenized with green algae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722","f516b05e9df8cca1a9b29b3115f69771","k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales",0.9,"Archaeosporales","64BBE924-6C3D-42EE-B858-765FDB647855","90525","7","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","NULL","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
